ERC Type,Count,Percentage,Source File
ERC4400,8,0.00765579543714592,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2021;ERC1996,8,0.00765579543714592,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC2981;ERC1155,8,0.00765579543714592,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC5615;ERC1271;ERC1155,7,0.00669882100750268,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5023,7,0.00669882100750268,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4400;ERC3754;ERC4524;ERC721,7,0.00669882100750268,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5484;ERC3754;ERC4524;ERC721,7,0.00669882100750268,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC4494;ERC3754;ERC4524;ERC721,7,0.00669882100750268,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4906;ERC2981;ERC5192;ERC3754;ERC4524;ERC721,7,0.00669882100750268,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC875,6,0.005741846577859439,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5192;ERC1155,6,0.005741846577859439,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4494;ERC3754;ERC4524;ERC721,6,0.005741846577859439,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC5192;ERC1271,6,0.005741846577859439,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC2981;ERC3754;ERC721;ERC1271,6,0.005741846577859439,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC4494;ERC3754;ERC4524;ERC721;ERC1271,6,0.005741846577859439,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC6066;ERC3754;ERC4524;ERC721;ERC1271,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC875;ERC2981;ERC3754;ERC4524;ERC721,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC4524;ERC5489;ERC2612;ERC5615;ERC721,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC2981,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4626;ERC3754;ERC4524;ERC721,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3643,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC4524;ERC3589;ERC6454;ERC721,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC5192;ERC1155,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC7401;ERC6059;ERC2981;ERC5773;ERC3754;ERC4524;ERC6220;ERC4910;ERC5646;ERC6454;ERC721,5,0.0047848721482162,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5169;ERC3754;ERC721,4,0.00382789771857296,final_basic_server_processed_ethereum_deduplicated_results.csv
